Issue Key,Tipo de Problema,Rework Score,Reopen Count,Backward Moves,QA Returns,Revisitas Status,Conformance Score,Conforme Basico,Lead Time Fluxo (dias),Done Final Author,Done Final Date,Variant
W1NNR-242,Tarefa,0,0,0,0,0,0.5833,Nao,49.9429,Lorraine Caribe,2025-03-11 12:42:48,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-243,Tarefa,0,0,0,0,0,0.5833,Nao,41.6053,Lorraine Caribe,2025-03-11 12:42:47,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-244,Tarefa,0,0,0,0,0,0.5833,Nao,41.6053,Lorraine Caribe,2025-03-11 12:42:46,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-41,Tarefa,0,0,0,0,0,0.5833,Nao,27.7974,Lorraine Caribe,2024-08-01 14:12:53,In Progress > Ready for Staging > Staging > In Staging > Ready for Production > Done
W1NNR-443,Tarefa,0,0,0,0,0,0.5833,Nao,83.9739,Lorraine Caribe,2025-03-11 12:42:44,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-444,Tarefa,0,0,0,0,0,0.5833,Nao,87.969,Lorraine Caribe,2025-03-11 12:42:42,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-445,Tarefa,0,0,0,0,0,0.5833,Nao,83.9738,Lorraine Caribe,2025-03-11 12:42:40,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-446,Tarefa,0,0,0,0,0,0.5833,Nao,95.9816,Lorraine Caribe,2025-03-11 12:42:39,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-48,Tarefa,0,0,0,0,0,0.5833,Nao,37.0217,Lorraine Caribe,2024-08-01 14:12:53,In Progress > Ready for Staging > Staging > In Staging > Ready for Production > Done
W1NNR-49,Tarefa,0,0,0,0,0,0.5833,Nao,16.0429,Lorraine Caribe,2024-08-01 14:12:51,In Progress > Ready for Staging > Staging > In Staging > Ready for Production > Done
W1NNR-50,Tarefa,0,0,0,0,0,0.5833,Nao,37.0219,Lorraine Caribe,2024-08-01 14:12:52,In Progress > Ready for Staging > Staging > In Staging > Ready for Production > Done
W1NNR-568,Tarefa,0,0,0,0,0,0.5833,Nao,61.9613,Lorraine Caribe,2025-04-02 12:59:48,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-569,Tarefa,0,0,0,0,0,0.5833,Nao,57.6876,Lorraine Caribe,2025-04-02 12:59:42,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-570,Tarefa,0,0,0,0,0,0.5833,Nao,53.6622,Lorraine Caribe,2025-04-02 12:59:44,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-571,Tarefa,0,0,0,0,0,0.5833,Nao,64.8217,Lorraine Caribe,2025-04-02 12:59:46,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-572,Tarefa,0,0,0,0,0,0.5833,Nao,43.6716,Lorraine Caribe,2025-04-02 13:00:28,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-573,Tarefa,0,0,0,0,0,0.5833,Nao,54.624,Lorraine Caribe,2025-04-02 13:01:45,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-58,Tarefa,0,0,0,0,0,0.5833,Nao,13.0337,Lorraine Caribe,2024-08-01 14:12:25,In Progress > Ready for Staging > Staging > In Staging > Ready for Production > Done
W1NNR-59,Tarefa,0,0,0,0,0,0.5833,Nao,29.8464,Lorraine Caribe,2024-08-01 14:12:52,In Progress > Ready for Staging > Staging > In Staging > Ready for Production > Done
W1NNR-595,Tarefa,0,0,0,0,0,0.5833,Nao,47.7645,Lorraine Caribe,2025-04-02 12:59:50,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-597,Tarefa,0,0,0,0,0,0.5833,Nao,39.6904,Lorraine Caribe,2025-04-02 13:00:05,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-598,Tarefa,0,0,0,0,0,0.5833,Nao,39.6886,Lorraine Caribe,2025-04-02 13:00:06,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-600,Tarefa,0,0,0,0,0,0.5833,Nao,39.6891,Lorraine Caribe,2025-04-02 13:00:06,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-601,Tarefa,0,0,0,0,0,0.5833,Nao,39.6861,Lorraine Caribe,2025-04-02 13:01:38,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-602,Tarefa,0,0,0,0,0,0.5833,Nao,39.6803,Lorraine Caribe,2025-04-02 13:01:39,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-603,Tarefa,0,0,0,0,0,0.5833,Nao,39.6802,Lorraine Caribe,2025-04-02 13:01:41,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-604,Tarefa,0,0,0,0,0,0.5833,Nao,39.6793,Lorraine Caribe,2025-04-02 13:00:26,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-606,Tarefa,0,0,0,0,0,0.5833,Nao,47.7442,Lorraine Caribe,2025-04-02 13:01:46,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-611,Tarefa,0,0,0,0,0,0.5833,Nao,35.6787,Lorraine Caribe,2025-04-02 13:00:47,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-612,Tarefa,0,0,0,0,0,0.5833,Nao,12.9241,Lorraine Caribe,2025-03-11 12:42:34,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-621,Tarefa,0,0,0,0,0,0.5833,Nao,30.7731,Thaís Cabral,2025-04-14 13:30:03,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-622,Tarefa,0,0,0,0,0,0.5833,Nao,27.7513,Thaís Cabral,2025-04-14 13:33:52,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-623,Tarefa,0,0,0,0,0,0.5833,Nao,25.9925,Thaís Cabral,2025-04-14 13:34:14,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-626,Tarefa,0,0,0,0,0,0.5833,Nao,23.6998,Thaís Cabral,2025-04-14 13:38:35,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-63,Tarefa,0,0,0,0,0,0.5833,Nao,22.8655,Lorraine Caribe,2024-08-01 14:12:52,In Progress > Ready for Staging > Staging > In Staging > Ready for Production > Done
W1NNR-631,Tarefa,0,0,0,0,0,0.5833,Nao,23.6996,Thaís Cabral,2025-04-14 13:38:44,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-632,Tarefa,0,0,0,0,0,0.5833,Nao,19.6752,Thaís Cabral,2025-04-10 13:03:40,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-633,Tarefa,0,0,0,0,0,0.5833,Nao,23.7005,Thaís Cabral,2025-04-14 13:40:10,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-66,Tarefa,0,0,0,0,0,0.5833,Nao,16.0349,Lorraine Caribe,2024-08-01 14:12:30,In Progress > Ready for Staging > Staging > In Staging > Ready for Production > Done
W1NNR-672,Tarefa,0,0,0,0,0,0.5833,Nao,21.754,Lorraine Caribe,2025-04-02 13:00:47,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-686,Tarefa,0,0,0,0,0,0.5833,Nao,19.9726,Lorraine Caribe,2025-04-02 13:00:47,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-687,Tarefa,0,0,0,0,0,0.5833,Nao,19.9715,Lorraine Caribe,2025-04-02 13:00:47,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-699,Tarefa,0,0,0,0,0,0.5833,Nao,18.9613,Lorraine Caribe,2025-04-02 13:01:07,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-702,Tarefa,0,0,0,0,0,0.5833,Nao,15.6756,Lorraine Caribe,2025-04-02 13:01:11,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-704,Tarefa,0,0,0,0,0,0.5833,Nao,15.662,Lorraine Caribe,2025-04-02 13:01:14,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-747,Tarefa,0,0,0,0,0,0.5833,Nao,15.9629,Thaís Cabral,2025-04-10 13:04:14,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-802,Tarefa,0,0,0,0,0,0.5833,Nao,11.9413,Thaís Cabral,2025-04-14 13:50:50,In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-1040,Tarefa,0,0,0,0,0,0.6,Nao,14.0067,Lorraine Caribe,2025-06-22 23:35:09,Backlog > In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1041,Tarefa,0,0,0,0,0,0.6,Nao,14.0061,Lorraine Caribe,2025-06-22 23:35:10,Backlog > In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1071,Tarefa,0,0,0,0,0,0.6,Nao,2.4472,Lorraine Caribe,2025-06-22 23:35:04,Backlog > In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1072,Tarefa,0,0,0,0,0,0.6,Nao,2.4467,Lorraine Caribe,2025-06-22 23:34:57,Backlog > In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1074,Tarefa,0,0,0,0,0,0.6,Nao,2.4462,Lorraine Caribe,2025-06-22 23:34:55,Backlog > In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1111,Tarefa,0,0,0,0,0,0.6,Nao,68.665,Lara Junqueira Alvarenga,2025-09-03 14:26:20,Backlog > In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1191,Tarefa,0,0,0,0,0,0.6,Nao,7.0379,Lara Junqueira Alvarenga,2025-07-21 14:50:49,Backlog > In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1406,Problema,0,0,0,0,0,0.6,Nao,0.8586,Lara Junqueira Alvarenga,2025-09-03 14:31:46,In Development > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-45,Tarefa,0,0,0,0,0,0.6,Nao,12.8591,Igor Rezende,2024-06-25 13:38:01,In Progress > Staging > Ready for Production > Production > Done
W1NNR-649,Tarefa,0,0,0,0,0,0.6,Nao,5.011,Thaís Cabral,2025-03-10 18:23:43,In Progress > Staging > QA Approved > Ready for Production > Done
W1NNR-711,Tarefa,0,0,0,0,0,0.6,Nao,13.9815,Lorraine Caribe,2025-04-02 13:01:17,Backlog > In Progress > Ready To Staging > Ready for Production > Done
W1NNR-712,Tarefa,0,0,0,0,0,0.6,Nao,13.9789,Lorraine Caribe,2025-04-02 13:01:21,Backlog > In Progress > Ready To Staging > Ready for Production > Done
W1NNR-714,Tarefa,0,0,0,0,0,0.6,Nao,13.9779,Lorraine Caribe,2025-04-02 13:01:24,Backlog > In Progress > Ready To Staging > Ready for Production > Done
W1NNR-749,Tarefa,0,0,0,0,0,0.6,Nao,20.0096,Thaís Cabral,2025-04-14 14:51:04,Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-867,Tarefa,0,0,0,0,0,0.6,Nao,37.2222,Lorraine Caribe,2025-06-22 23:33:07,Backlog > In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-869,Tarefa,0,0,0,0,0,0.6,Nao,37.2247,Lorraine Caribe,2025-06-22 23:35:19,Backlog > In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-255,Problema,0,0,0,0,0,0.625,Nao,7.5474,Lara Junqueira Alvarenga,2024-09-24 11:37:38,In Validation > In Staging > Ready for Production > Done
W1NNR-1003,Tarefa,0,0,0,0,0,0.6667,Nao,0.1913,Lorraine Caribe,2025-06-04 00:58:00,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1007,Problema,0,0,0,0,0,0.6667,Nao,2.0516,Thaís Cabral,2025-06-06 15:00:45,in analytics > Ready for Production > Done
W1NNR-1014,Tarefa,0,0,0,0,0,0.6667,Nao,18.0053,Lorraine Caribe,2025-06-22 23:35:16,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1015,Tarefa,0,0,0,0,0,0.6667,Nao,17.9968,Lorraine Caribe,2025-06-22 23:35:07,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1018,Tarefa,0,0,0,0,0,0.6667,Nao,31.387,Lorraine Caribe,2025-07-11 03:09:05,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1019,Tarefa,0,0,0,0,0,0.6667,Nao,29.6042,Lorraine Caribe,2025-07-11 03:09:05,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1020,Tarefa,0,0,0,0,0,0.6667,Nao,37.7132,Thaís Cabral,2025-08-07 12:38:27,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1021,Tarefa,0,0,0,0,0,0.6667,Nao,37.7114,Thaís Cabral,2025-08-07 12:38:28,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1022,Tarefa,0,0,0,0,0,0.6667,Nao,31.3723,Lorraine Caribe,2025-07-11 03:09:05,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1023,Tarefa,0,0,0,0,0,0.6667,Nao,36.6326,Thaís Cabral,2025-08-07 12:38:24,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1024,Tarefa,0,0,0,0,0,0.6667,Nao,30.7217,Thaís Cabral,2025-08-07 12:38:20,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1025,Tarefa,0,0,0,0,0,0.6667,Nao,41.7385,Thaís Cabral,2025-08-07 12:38:22,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1026,Tarefa,0,0,0,0,0,0.6667,Nao,27.5334,Lorraine Caribe,2025-07-11 03:09:05,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1027,Tarefa,0,0,0,0,0,0.6667,Nao,27.3226,Lorraine Caribe,2025-07-11 03:09:06,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1028,Tarefa,0,0,0,0,0,0.6667,Nao,35.6882,Thaís Cabral,2025-08-07 12:38:14,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1029,Tarefa,0,0,0,0,0,0.6667,Nao,41.6476,Thaís Cabral,2025-08-07 12:38:17,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1030,Tarefa,0,0,0,0,0,0.6667,Nao,17.2717,Lorraine Caribe,2025-07-11 03:09:06,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1032,Tarefa,0,0,0,0,0,0.6667,Nao,24.3012,Lorraine Caribe,2025-07-11 03:09:06,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1033,Tarefa,0,0,0,0,0,0.6667,Nao,20.3634,Lorraine Caribe,2025-07-11 03:09:06,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1036,Tarefa,0,0,0,0,0,0.6667,Nao,28.3836,Lorraine Caribe,2025-07-04 23:16:45,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1055,Tarefa,0,0,0,0,0,0.6667,Nao,14.3912,Lorraine Caribe,2025-07-04 23:16:46,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1058,Tarefa,0,0,0,0,0,0.6667,Nao,16.4485,Lorraine Caribe,2025-07-04 23:16:47,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-106,Tarefa,0,0,0,0,0,0.6667,Nao,558.1101,Lara Junqueira Alvarenga,2026-02-18 15:42:53,In Progress > Cancelled > Done
W1NNR-1061,Tarefa,0,0,0,0,0,0.6667,Nao,4.3265,Lorraine Caribe,2025-06-22 23:35:12,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1062,Tarefa,0,0,0,0,0,0.6667,Nao,4.3264,Lorraine Caribe,2025-06-22 23:35:01,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1065,Tarefa,0,0,0,0,0,0.6667,Nao,49.7992,Thaís Cabral,2025-08-12 12:53:55,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1066,Tarefa,0,0,0,0,0,0.6667,Nao,47.7711,Thaís Cabral,2025-08-12 12:53:56,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1067,Tarefa,0,0,0,0,0,0.6667,Nao,47.7556,Thaís Cabral,2025-08-12 12:55:33,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1068,Tarefa,0,0,0,0,0,0.6667,Nao,237.8901,Lara Junqueira Alvarenga,2026-02-18 15:42:53,In Progress > Cancelled > Done
W1NNR-1069,Tarefa,0,0,0,0,0,0.6667,Nao,45.7331,Thaís Cabral,2025-08-12 12:55:50,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1070,Tarefa,0,0,0,0,0,0.6667,Nao,45.7369,Thaís Cabral,2025-08-12 13:01:35,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1076,Tarefa,0,0,0,0,0,0.6667,Nao,2.2489,Lorraine Caribe,2025-06-22 23:34:50,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1077,Tarefa,0,0,0,0,0,0.6667,Nao,2.2433,Lorraine Caribe,2025-06-22 23:34:53,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1079,Tarefa,0,0,0,0,0,0.6667,Nao,2.2407,Lorraine Caribe,2025-06-22 23:34:52,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1080,Tarefa,0,0,0,0,0,0.6667,Nao,2.2241,Lorraine Caribe,2025-06-22 23:34:58,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1085,Tarefa,0,0,0,0,0,0.6667,Nao,63.8879,Lara Junqueira Alvarenga,2025-09-03 14:27:16,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1093,Tarefa,0,0,0,0,0,0.6667,Nao,70.8325,Lara Junqueira Alvarenga,2025-09-03 14:27:35,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1110,Tarefa,0,0,0,0,0,0.6667,Nao,68.715,Lara Junqueira Alvarenga,2025-09-03 14:26:23,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1117,Tarefa,0,0,0,0,0,0.6667,Nao,68.0029,Lara Junqueira Alvarenga,2025-09-03 14:27:16,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1118,Tarefa,0,0,0,0,0,0.6667,Nao,22.9662,Lara Junqueira Alvarenga,2025-08-25 13:56:54,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1119,Tarefa,0,0,0,0,0,0.6667,Nao,29.9662,Lara Junqueira Alvarenga,2025-09-01 14:43:52,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1120,Tarefa,0,0,0,0,0,0.6667,Nao,67.8256,Lara Junqueira Alvarenga,2025-09-03 14:27:17,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1121,Tarefa,0,0,0,0,0,0.6667,Nao,67.8256,Lara Junqueira Alvarenga,2025-09-03 14:27:17,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1122,Tarefa,0,0,0,0,0,0.6667,Nao,27.907,Lara Junqueira Alvarenga,2025-08-25 13:57:01,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1123,Tarefa,0,0,0,0,0,0.6667,Nao,27.8929,Lara Junqueira Alvarenga,2025-09-01 14:43:57,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1124,Tarefa,0,0,0,0,0,0.6667,Nao,27.9127,Lara Junqueira Alvarenga,2025-09-01 14:43:55,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
